LEI_Code,0W2PZJM8XOY22M4GG883,2138008AVF4W7FMW8W87,2138009Y59EAR7H1UO97,213800DBQIB6VBNU5C64,213800HDJ876ACJXXD05,213800TC9PZRBHMJW403,213800X3Q9LSAKRUWY91,222100K6QL2V4MLHWQ08,254900RNFMDM0P11YR84,2W8N8UU78PMDQKZENC08,391200EEGLNXBBCVKC73,3H0Q3U74FVFED2SHZT16,3M5E1GQGKL17HI6CPN30,485100FX5Y9YLAQLNP12,5299007QVIQ7IO64NX37,529900GGYMNGRQTDOO93,529900HEKOENJHPNN480,529900HNOAA1KXQJUQ27,529900JG015JC10LED24,529900JZTYE3W7WQH904,529900ODI3047E2LIV03,529900OE1FOAM50XLP72,529900RWC8ZYB066JF16,529900S9YO2JHTIIDG38,529900SSGT49ZZSWYE62,529900SXEWPJ1MRRX537,529900V3O1M5IHMOSF46,529900W3MOO00A18X956,529900XSTAE561178282,5493000LKS7B3UTF7H35,5493001BABFV7P27OW30,54930056IRBXK0Q1FP96,5493006QMFDDMYWIAM13,5493007SJLLCTM6J6M37,5493008QOCP58OLEN998,5493009EIBTCB1X12G89,549300C6TUMDXNOVXS82,549300C9KPZR0VZ16R05,549300DYPOFMXOR7XM56,549300GKFG0RYRRQ1414,549300HFEHJOXGE4ZE63,549300L7YCATGO57ZE10,549300NYKK9MWM7GGW15,549300OLBL49CW8CT155,549300Q3OIWRHQUQM052,549300RG3H390KEL8896,549300TK038P6EV4YU51,549300TRUWO2CD2G5692,549300U4LIZV0REEQQ46,5UMCZOEYKCVFAW8ZLO05,635400AKJBGNS5WNQL34,635400C8EK6DRI12LJ39,635400L14KNHZXPUZM19,724500A1FNICHSDF2I11,724500JIWG886A9RRT57,7437003B5WFBOIEFY714,7CUNS533WID6K7DGFI87,7LTWFZYICNSX8D621K86,7LVZJ6XRIE7VNZ4UBX81,7V6Z97IO7R1SEAO84Q32,815600AD83B2B6317788,815600E4E6DCD2D25E30,851WYGNLUQLFZBSYGB56,95980020140005881190,96950001WI712W7PQG45,9695000CG7B84NLR5984,96950066U5XAAIRCPA78,969500STN7T9MRUMJ267,9CZ7TVMR36CYD5TZBS50,9ZHRYM6F437SQJ6OUG95,A5GWLFH3KM7YV2SFQL84,AT0000000000043000VB,B81CK4ESI35472RHJ606,BFXS5XCH7N0Y05NIXW11,DG3RU1DBUFHT4ZF9WN62,DIZES5CFO5K3I5R58746,DSNHHQ2B9X5N6OUJ1236,DZZ47B9A52ZJ6LT6VV95,EV2XZWMLLXF2QRX0CD47,F0HUI1NY1AZMJMD8LP67,F3JS33DEI6XQ4ZBPTN86,FR9695005MSX1OYEMGDF,FR969500TJ5KRTCJQWXH,H0YX5LBGKDVOWCXBZ594,J48C8PCSJVUBR8KCW529,J4CP7MHCXR8DAQMKIL78,JEUVK5RWVJEN8W0C9M24,JU1U6S0DG9YLT7N8ZV32,K8MS7FD7N5Z2WQ51AZ71,LIU16F6VZJSD6UKHD557,LOO0AWXR8GF142JCO404,M312WZV08Y7LYUC71685,M6AD1Y1KW32H8THQ6F76,MAES062Z21O4RZ2U7M96,N1FBEDJ5J41VKZLO2475,N747OI7JINV7RUUH6190,NHBDILHZTYCNBV5UYZ31,NNVPP80YIZGEY2314M97,O2RNE8IBXP4R0TD8PU41,P4GTT6GF1W40CVIMFR43,PSNL19R2RXX5U3QWHI44,R0MUWSFPU8MPRO8K5P83,SI5RG2M0WQQLZCXKRM20,TO822O0VT80V06K0FH57,TUKDD90GPC79G1KOE162,VDYMYTQGZZ6DU0912C88,VWMYAEQSTOPNV0SUGU82
529900V3O1M5IHMOSF46,0.10865919443669994,0.6014594342795794,0.384860621775736,0.5059385705595433,0.6836601071737015,0.20558641582580836,0.6105714704862765,0.6474434772883778,0.06887860294298798,0.7512451539237951,0.11644278159786285,0.6163230004430271,0.20618077643062063,0.27428608933044596,0.24107869019123784,0.07200683752655748,0.06391002412927507,0.29509721072656725,0.23642199146227816,0.1528062632006768,0.44044086724892156,0.14011310342512265,0.3978027851819292,0.314340977369471,0.40732902578985614,0.18480497784865885,1.0,0.6469415086407894,0.4484251759835223,0.7256557482094275,0.6730891705273172,0.6022078377702311,0.6148172799261648,0.535610208261293,0.6248463188285216,0.06499655463281939,0.2145610782125587,0.5858151209841196,0.40829264650069724,0.3807063608170782,0.02303933116726217,0.2872486604337885,0.7090252904202176,0.6492873191712452,0.20231744671822674,0.5384985652337757,0.45526374468850184,0.6677942052994316,0.48126806830623137,0.4807887077444856,0.47667949007473753,0.48026681792324766,0.4399205443431946,0.14376166659669207,0.7594995610990372,0.3142283440462733,0.6309523044105676,0.4156838783646003,0.40610584924041243,0.17802209175288994,0.7040836764603521,0.7490627557870788,0.705472837052289,0.6109303447220179,0.31143904176036413,0.296590373583551,0.21192943791514493,0.5108209531525129,0.2703635336920438,0.6346278183017974,0.486475979671236,0.21945760011337062,0.37309907214508475,0.40657754435439714,0.43783340654313024,0.2624967067741263,0.26475516578570185,0.06450189703208252,0.07916267089839762,0.6784625300312174,0.39606783051572575,0.32040192377499677,0.5454307750803112,0.06256342937976447,0.6910824886825364,0.7214998313354695,0.5414177026682369,0.6632172181314551,0.7282294896838986,0.2096160048876858,0.6721032741000348,0.1880058973047327,0.5400585792370142,0.38578259978587615,0.8425223125603265,0.7352906368192936,0.11314106621148791,0.6718918815527215,0.6140451617362412,0.7605918891594737,0.6721123003966551,0.6907727563525099,0.6577394420899639,0.582550578348968,0.18286113470778037,0.17110358792507027,0.608781154198523
529900W3MOO00A18X956,0.37833779259137285,0.8930612147936607,0.7984381612136706,0.8357974710005429,0.9799229387252151,0.4232379619727257,0.9381415791159469,0.9228158648995072,0.2744297860683438,0.9589415622750888,0.344731288954759,0.962053639782032,0.47045999939820476,0.41152556554631226,0.3884770630977465,0.27701115561295525,0.27480626642391887,0.5913520105213358,0.5005225400544314,0.4030436120498932,0.7085830476026553,0.3812732292845893,0.6943955621150537,0.5570189610431706,0.7569657883841718,0.4266085573831149,0.6469415086407894,0.9999999999999997,0.7319890582892377,0.9628951088993316,0.9790072347088788,0.9429377348864355,0.9454898944830561,0.8635148402216558,0.8883766976674539,0.16726265265563162,0.5033917074419726,0.650811924606219,0.716239598492666,0.701479269808982,0.23173986268582675,0.39673906198058895,0.9350993049687139,0.9448247124861519,0.490824314368677,0.9118701887191161,0.7937017935785239,0.9424830803378773,0.7044104446137649,0.8084449524686023,0.7380974980952312,0.7124724379796719,0.7650164006743186,0.4602779257196774,0.6557769555123868,0.6307964377501856,0.9144747136975122,0.620290778888935,0.6388121757006835,0.5127072967341978,0.8997954456905229,0.9158260234578928,0.9078022475374898,0.9074161944273863,0.6802019367370862,0.5928774548696795,0.4577722067140559,0.7445745897671355,0.5245039326586621,0.9369385737175202,0.7860311982815502,0.5080477699830095,0.5816488633331286,0.6028115650408131,0.7486181793350123,0.4796319173061163,0.543714599885777,0.2708609002467449,0.3109577158076537,0.8129078083612671,0.6673862187167159,0.611899068719791,0.8706792521353919,0.27208015335638763,0.9623968623874074,0.9552570665993428,0.8867005429632655,0.9696705676019434,0.9679624062219664,0.4490392881534961,0.9403229518806729,0.44063013748471247,0.8828794663068293,0.645672912196737,0.8373448896784521,0.9346326296853408,0.34104087889705853,0.9522026014561588,0.8699242767461147,0.9492818827739696,0.7571271298094319,0.959716531757096,0.9366357353027328,0.9490854786829929,0.4527815095324777,0.4690930928302966,0.9471689669222798
529900XSTAE561178282,0.7914979276117354,0.5963811613012219,0.8702747020828212,0.5917145362873524,0.764008086008734,0.7766784239567427,0.8658505853396093,0.8711611368467135,0.7802769253436509,0.7184232622133887,0.8332939280323808,0.8511299400741721,0.8919700595333799,0.27333631290744165,0.782688238207634,0.7813600486325665,0.7803636414059687,0.8996264514803122,0.892405957593093,0.8607262136376216,0.9389412183047036,0.8522117018989817,0.6407243134795078,0.8836153109750977,0.40249769328444424,0.8873105975052369,0.4484251759835223,0.7319890582892377,0.9999999999999997,0.7813229272795753,0.6677406758951598,0.8046802662836895,0.7813517668392297,0.6600142292433323,0.6170536313828472,0.22168189800524768,0.8935662853934654,0.3983883640433206,0.6979288181038908,0.9278984058604917,0.24131160545829394,0.5798657108096551,0.8126671675993756,0.6497704424387741,0.8695798878389377,0.5626462222598899,0.9483011207360328,0.8910649587587629,0.6009650965281239,0.5159626929701024,0.8026382143422656,0.9023742801455671,0.7448321814056121,0.43104655481356685,0.5669566727928298,0.9127925917631302,0.7476027682272306,0.7336950702074397,0.9736850395613715,0.850074978441587,0.6330531347110958,0.7208318231631514,0.7539882747200354,0.6054364565236793,0.31311780637313363,0.9164504174862214,0.9026782759266638,0.8864274556501605,0.9016641773275885,0.8930375630677458,0.788972694931214,0.8880941864993671,0.9461537694038271,0.613431448731102,0.5089935103379494,0.8695504689061551,0.776316166025886,0.7806442731829243,0.7943793244472103,0.7975564567210857,0.9099783174168922,0.9127604338258304,0.8917806733998341,0.7815742500049953,0.8068895801064634,0.7276980057878031,0.6580320821497648,0.7623483009562214,0.6568010961093227,0.8652518271563971,0.7481503418091522,0.8649962122617336,0.5794733256461928,0.9552405942571248,0.6473721626047775,0.741175684262894,0.8247650319160059,0.7800481056664814,0.7456465862086763,0.6979247568192544,0.7608994324501772,0.8349498258334176,0.7526008557955901,0.8791497629152542,0.8300627965542036,0.7855373966252215,0.8674083364235662
5493000LKS7B3UTF7H35,0.37035776380606933,0.8442899791379069,0.7475576676807386,0.7892898466555897,0.9734630759089036,0.40997294734190487,0.9416275232977812,0.9337912707528201,0.2946748203633865,0.9824363056684581,0.36607607104042317,0.9495729377170088,0.490458820603112,0.3752838004266338,0.4229220137730938,0.3027259509028982,0.29777396205301276,0.5895902468162637,0.5131401506735493,0.4225893336341318,0.7270167127783884,0.4025245382624714,0.6112833555579079,0.562620625255811,0.7011663414159368,0.45561446179237025,0.7256557482094275,0.9628951088993316,0.7813229272795753,0.9999999999999999,0.966144693081844,0.9175355749663174,0.9214513558939327,0.790252203458303,0.8978236950273776,0.12473260230589622,0.5097351237301831,0.6714214136327942,0.6525626147721759,0.6948247559002777,0.24740412988578017,0.45005522955874677,0.9544711582887216,0.9456748393464256,0.4913091116822238,0.8614397970266521,0.7939151772000518,0.9717679905197075,0.7117124813660227,0.7588070007826967,0.680923536166028,0.7279837323988471,0.7179951191108994,0.34746768889568497,0.7329178612664999,0.617746755829479,0.8934826983004649,0.6170107628709136,0.6732068031515739,0.49966479812189624,0.9485590656684154,0.9676244620620741,0.9404081923850409,0.8841323296838272,0.6056893630699034,0.5904320332297588,0.48170607146270067,0.7323058577797087,0.5351441461396533,0.9562863369809451,0.776195223324126,0.5002546085281546,0.62607691815098,0.5767355169439335,0.6712137651581089,0.5002268191208209,0.4957628947078729,0.2950926978095082,0.32243386290602344,0.8828588671919753,0.6733524741872899,0.6069905071366758,0.845822840031253,0.29599626408807117,0.9823504029123061,0.9780335445108873,0.8454794981968897,0.9683898021303324,0.956159577660155,0.46674492157240616,0.9366697047942322,0.45464219262662986,0.8211560685988754,0.6763127821608829,0.9075738864298496,0.978133931221353,0.36062507812927064,0.9583290292651782,0.843959746041597,0.9813654315202512,0.8181425988163926,0.9714743135600301,0.900561123546703,0.9301959269608567,0.4666677456901816,0.43659408199151517,0.9396012161670995
5493001BABFV7P27OW30,0.2744234714832809,0.8737409342649557,0.7029713767210871,0.8406440166840263,0.9765936630142134,0.35426256858582567,0.9016492037758289,0.8994267343560419,0.16179082664389008,0.9701901875653366,0.23504252711789297,0.9155059215703377,0.35879268552131816,0.3874514625584214,0.28100860586881443,0.16691707009051698,0.16446107517967365,0.49662740334984445,0.39876712847188445,0.29452167114542827,0.6260152498028201,0.2759647125413312,0.6331543065790287,0.4598716413927511,0.7382377581893604,0.31998267740227126,0.6730891705273172,0.9790072347088788,0.6677406758951598,0.966144693081844,1.0000000000000002,0.9164565543988307,0.9002575893360678,0.8379884100858257,0.8965817580559463,0.12107614350035996,0.40235454422619016,0.6981290635961057,0.6255549626730038,0.6207489763676671,0.2610842389227907,0.3467460094390845,0.9175232759720885,0.9612730238896305,0.39690643890303373,0.8924794040732069,0.7258135126736276,0.9162816769486387,0.7162366928544663,0.8234349629112367,0.666540036340329,0.6155521447809682,0.7098933054470079,0.40264364590204005,0.6635068678887323,0.5326882911507543,0.8938187485575805,0.5433780267964566,0.555111787293883,0.4017929659626852,0.9225664574693446,0.9364066114537873,0.912064126778686,0.8877781478719213,0.6573251415722761,0.4775359665199328,0.35435803956357076,0.6652419311504656,0.4493397150935596,0.8947952276202825,0.7501708722768795,0.40465324619537085,0.4947013782760427,0.5336515436979181,0.6556053829161316,0.3832112033110297,0.4497984253253536,0.15987542675653155,0.19966154948002893,0.7906947818096045,0.5793527255265184,0.5065940760295732,0.7841066967033815,0.16168993417953112,0.9512872101932502,0.9570973768846066,0.8810962005479087,0.961120439030279,0.9717838037094787,0.34260939485401565,0.929634089361834,0.33190774699635933,0.893245889891566,0.5542168092813622,0.8548663202015773,0.9454167294244141,0.23026633306397173,0.9411406046407587,0.8281258422913548,0.9616393756622312,0.7405123841269617,0.9327621826975715,0.9067857933261272,0.9100225853661953,0.37614173929211253,0.37220014252090855,0.9128180102840073
54930056IRBXK0Q1FP96,0.49906308288279866,0.8249299909215948,0.8235461161256818,0.8465635811057326,0.9437605032274693,0.5685574513422018,0.9603380752204018,0.9692636650792411,0.4078448494052818,0.9239130825391746,0.47322274068224834,0.9413480694678479,0.5788157336654614,0.3589863089116043,0.4824002131675202,0.410492732326139,0.40551483110672887,0.6728169302279986,0.6105674835704573,0.5203168579956305,0.808197932747393,0.5060853212715535,0.7960494633431405,0.6686534499557323,0.6233178400991914,0.5430026721171658,0.6022078377702311,0.9429377348864355,0.8046802662836895,0.9175355749663174,0.9164565543988307,1.0000000000000002,0.8880976446747237,0.9261169977181625,0.7948356194891302,0.1773012696442409,0.6150421900782731,0.6001535883113701,0.7456340837934737,0.7785954530779456,0.31870623268493864,0.41568438823325976,0.9109793070832762,0.9109346411989744,0.6427656224435451,0.824904707710584,0.8540537190058435,0.9348607382016506,0.8630001717662374,0.804225315731833,0.7939799457567942,0.767058907914128,0.8113703234807866,0.5453697799310763,0.6548183885888031,0.7341408663688771,0.9870975240873457,0.7917183065637214,0.7335599912768072,0.6297244650892148,0.8170768606234505,0.8705071702855268,0.8678316927780322,0.9185697864983011,0.5380050276197957,0.7106465172932913,0.5868004611514047,0.8552979152062833,0.6610015526032318,0.9197371061663608,0.8686629292488411,0.6270687812576967,0.6753738396278309,0.7828887953705387,0.6606510004843387,0.5869098960169499,0.6144822318178615,0.40230318620549277,0.44612838724751064,0.80185425998335,0.799463693694673,0.7453378006183765,0.9213029413794203,0.40462476928369273,0.9321681692922199,0.8967178677546193,0.8821411621328427,0.9341854555099355,0.92953472104115,0.5567887866345496,0.9085759830117328,0.5560560824694285,0.8930595131208151,0.7434782297512885,0.8164155557219356,0.8824381495027046,0.4761311873569824,0.914290114312897,0.8953995941009831,0.8930261848195452,0.7966258628199515,0.9608709175247905,0.9864692871340304,0.9713285129504756,0.5879591987169754,0.5660360965576146,0.930007272317089
5493006QMFDDMYWIAM13,0.4583442560541265,0.7844966664133218,0.8104260041843108,0.7523091765908901,0.9392854580722242,0.4808136699070742,0.9291256197609075,0.8873501369342326,0.3943348926428338,0.8843573746127578,0.45432972943884564,0.9554864378491165,0.5663598534946549,0.5566813399447554,0.5353452617380866,0.39792715396976197,0.3935843675510983,0.6727221545900564,0.5816142824174969,0.5251424375146037,0.7372099935736226,0.4936490504711496,0.7181018439040199,0.6343546717518641,0.8194480804242139,0.5365476036745932,0.6148172799261648,0.9454898944830561,0.7813517668392297,0.9214513558939327,0.9002575893360678,0.8880976446747237,1.0000000000000002,0.7680250477221761,0.8483389763383222,0.32356495722075057,0.5861864827356823,0.4691677409331639,0.737821321543113,0.7278261267238758,0.20551255966417978,0.45724678641985017,0.9154824268478884,0.8713990431253319,0.5580536007407769,0.8573109474639221,0.8213395335072081,0.925270221591957,0.6044244931054662,0.7129525904319604,0.7343133571385049,0.7675882712113363,0.7912849368550308,0.38695563623552304,0.6508329797912705,0.6830462650467383,0.8558854124175712,0.6723083993122024,0.726269296285773,0.569709304471811,0.8274095722713779,0.8297125259072828,0.8375017128294178,0.8180047559839013,0.753636376552861,0.7104270443811577,0.5600113543832147,0.7589381854898781,0.6079759275134673,0.9432400099181758,0.7999532573754061,0.601148905248301,0.6605839727072543,0.5906893187971025,0.6653663545516848,0.5579669573818443,0.569273740664087,0.39196305492106637,0.41685986199731817,0.8207758189147977,0.7041681036112318,0.6957019465290207,0.8694315059701343,0.3923406982936613,0.9243364026397255,0.9029153053364203,0.8259937959749011,0.9539419372305662,0.8947771541872861,0.5468333183708746,0.8793885171290263,0.5408293948980478,0.7767908874048731,0.7037951855891532,0.7592719766813946,0.8693102793334778,0.4564452008193301,0.8960776296765934,0.9080911330029088,0.8898433227475728,0.7166499121655203,0.9427156922359626,0.885317758994189,0.9347931041361617,0.5160776721967372,0.5074182708879905,0.9484430135442334
5493007SJLLCTM6J6M37,0.43183921153346805,0.8059734756068216,0.7697617926849315,0.7465625146749473,0.8340033172710911,0.5181551752740232,0.874443945212033,0.8682922178915309,0.2733107159942195,0.834749487311516,0.3595126528666583,0.84562159647197,0.4475138992008819,0.33201219215588446,0.432510304541205,0.2843575197433554,0.28084889581345285,0.5653162125552768,0.4923413307952524,0.3933147167353209,0.6877604806688611,0.3805370872426958,0.6923286028485077,0.5772701675811323,0.5270969789323547,0.408769352315096,0.535610208261293,0.8635148402216558,0.6600142292433323,0.790252203458303,0.8379884100858257,0.9261169977181625,0.7680250477221761,1.0,0.7139963215138431,0.20491743032752124,0.5095325344965141,0.604656551094559,0.7663376288401702,0.7264833126722251,0.23266161725920342,0.3679347126555229,0.8015841103458765,0.8507744766466321,0.5747649607078352,0.7729322847508389,0.7639189798386458,0.8034778152143907,0.8727703046892724,0.7327472574695482,0.7538809040579127,0.6489948163483853,0.6551770775974606,0.6706708069440588,0.6336494600843888,0.6446918631902856,0.9338697209212461,0.7311921530479669,0.6119540866304863,0.5365215990103419,0.6780073369957809,0.7632497163150197,0.7757684848407324,0.8534206809487376,0.43757391203742296,0.612700793599909,0.4687407190741302,0.7983689934601713,0.5927733341695284,0.7790065764731562,0.8536856279862195,0.5014415950141484,0.5433251064056133,0.7801080978301188,0.6414894049757085,0.48272949632642553,0.6095623478443633,0.2716547357444655,0.35354452631150673,0.7069365748541773,0.7003341554643768,0.6429402579516089,0.8303359311084564,0.2734215885232222,0.8108219052753066,0.7762445170347104,0.7628162083035501,0.8012856034985107,0.8504025371346854,0.4236227885701205,0.7906361978606075,0.4276223993739709,0.8385308374567834,0.6050125229576119,0.7194837964977278,0.7676241362260132,0.34793544054975406,0.8050366638167621,0.823181143386394,0.784123269771874,0.7482135446808873,0.8578322350269371,0.9275485830126965,0.8716219558344187,0.49358867166316406,0.5280162223805729,0.831908514894207
5493008QOCP58OLEN998,0.24182050435725552,0.7629380251663825,0.6047794786942946,0.6493604355625648,0.8694821594432015,0.31749182567125256,0.8366054136187266,0.7998064661198506,0.15591624979642657,0.8877144486885875,0.23372702712624227,0.8319606825340786,0.33906939741353515,0.35887037429481194,0.26682913666175767,0.17248486924477713,0.17597499910166406,0.4544227742284046,0.37136339122225603,0.2874537341138453,0.5603402421105733,0.260736282591588,0.5071595140951933,0.4472145789850455,0.7586166402423703,0.3140155855753395,0.6248463188285216,0.8883766976674539,0.6170536313828472,0.8978236950273776,0.8965817580559463,0.7948356194891302,0.8483389763383222,0.7139963215138431,1.0000000000000002,0.10540642211459794,0.35190580392278714,0.6147569244721094,0.548277383222173,0.5159020179721311,0.04289640533234939,0.3877625853497786,0.8224090800266174,0.8811885548410463,0.3098886378524563,0.8322985545697803,0.6508684714361609,0.859803321389113,0.5887677444717903,0.6300829949891865,0.5583286956326883,0.5611994753140547,0.5998185128227594,0.3480503240162107,0.5588836666806508,0.4808429217944613,0.7678809075862941,0.49854083058692933,0.5277664675084393,0.30845477878700633,0.8877306720734431,0.8682249794851622,0.850038246796313,0.7936626373688542,0.6960799736432846,0.44174044460188705,0.32554216972031486,0.6067937179515461,0.3805014801984903,0.8484835015978189,0.7081745026686773,0.35903037702167784,0.4728846617491684,0.4268823370825457,0.5852859652255329,0.36821687479521736,0.3895173728542615,0.1580713634963399,0.22142462447801955,0.7344303514478349,0.5162470398579562,0.46966982743456476,0.7010499354629676,0.15681972964746121,0.9029058396336517,0.9077267143110844,0.7219767202727229,0.8760205302512206,0.8736771988932274,0.31952867757405423,0.8424926914177395,0.3129854020093987,0.699661792747179,0.5133646346438393,0.7917250243279321,0.8883374888203948,0.219260941724426,0.8651045154892834,0.7276783386747415,0.8780004295946753,0.6915410670553755,0.8575690131405551,0.795114506520016,0.813758183479987,0.26944468946761424,0.34296149357894196,0.8438422156280562
5493009EIBTCB1X12G89,0.14740841307735222,0.1088823591318248,0.16387984978850945,0.137686333141157,0.1294990104633919,0.16811623656968674,0.23081890676919511,0.200381777389139,0.1258494683960465,0.14453922275785616,0.14950461952569274,0.3059333386883473,0.15658195148937915,0.9196087667156309,0.3904622544158915,0.1287229569211865,0.1266445650045762,0.29963938612533925,0.16189036317933497,0.1568577683844366,0.15350392747805,0.17196244558479853,0.1425118363330411,0.23207174481592488,0.07304278376653657,0.15504409752926493,0.06499655463281939,0.16726265265563162,0.22168189800524768,0.12473260230589622,0.12107614350035996,0.1773012696442409,0.32356495722075057,0.20491743032752124,0.10540642211459794,0.9999999999999999,0.15839211623860247,0.08966113962503174,0.23695819309979466,0.19983157092263024,0.0243054982564293,0.16318874187883783,0.14202810066859814,0.11133153075449971,0.15551965836114573,0.1748972556608492,0.1759043388386955,0.16649712942176606,0.1356367246002376,0.14084533814277128,0.25577631361202746,0.22170853244711014,0.15974928400738303,0.15853432786279034,0.27584601579362644,0.16813408795230111,0.1852693572210354,0.3297794675172215,0.23800660615207425,0.13880042973833753,0.09588824974823804,0.12237978233709912,0.20836104904118896,0.11443720227841732,0.048777411848618585,0.4023378247384268,0.16496907140625605,0.19995980209086384,0.2694649880861509,0.15236971084422066,0.19514804301377608,0.17146794583634045,0.20658233759314784,0.11340669486733848,0.08744281061552024,0.1657629546962723,0.19155808397460147,0.12409538222491975,0.14306635149175112,0.2350869888042951,0.16758543635150952,0.18171054890335572,0.19180289711092013,0.12374655701735136,0.17667546727718852,0.17415081193048393,0.1222912128445233,0.19721865945773837,0.17920491973484798,0.14766530492034588,0.13977276600035618,0.143758541392421,0.1457876452007507,0.16453939030238623,0.09873098485737261,0.17750545691193417,0.16059944419742506,0.14200454375300903,0.48240582215220934,0.1138560985028329,0.19195633720122995,0.1786164219538755,0.1635186318676551,0.21184722566456324,0.1660134732603084,0.1803239709933397,0.2189619522590358
549300C6TUMDXNOVXS82,0.9204110869926703,0.4345984521570819,0.8492022036130911,0.3929496362544296,0.5495158428136933,0.8713015114181625,0.6630190024352004,0.67617803767148,0.9436836237912452,0.4119150901693249,0.9540025992961241,0.6358497617981401,0.974013361207065,0.1283700388728749,0.7800289307534213,0.9416453397786264,0.9437411248026593,0.933193519148029,0.9729614648415277,0.9739037486687432,0.9291992914853217,0.9741319102882057,0.6179756498087295,0.9353134824149695,0.2172903560052503,0.9697922783777572,0.2145610782125587,0.5033917074419726,0.8935662853934654,0.5097351237301831,0.40235454422619016,0.6150421900782731,0.5861864827356823,0.5095325344965141,0.35190580392278714,0.15839211623860247,0.9999999999999997,0.13810599317374703,0.6253780248651198,0.8827883997412245,0.21066746630848557,0.3188580079636183,0.6117785130384886,0.3872107474109848,0.9746090086630266,0.2947913818717926,0.892879836308525,0.6676902597440757,0.4178388787045191,0.30766675848797403,0.7665482275820519,0.8746328933761668,0.6296723196109361,0.36514736405704246,0.3148075637464864,0.9460518656793198,0.5397213139518773,0.6696465937354465,0.9370369598494344,0.9653187697399257,0.337969379447567,0.4283866008358286,0.48929869705440093,0.3716907361244899,0.16685133816746517,0.9244767938112185,0.9657038169324168,0.7689999760059237,0.9593762362063213,0.6775333867125166,0.638825738672443,0.9720051767910541,0.9454537469263262,0.5527264331772178,0.4271436906491586,0.9422322308039282,0.8102897369527581,0.9442456097662716,0.9403596895779307,0.5090009485310575,0.8845718149074367,0.9417119775578835,0.7910134706648857,0.9452581450169703,0.5589404777531876,0.4628671942000245,0.4710877842447432,0.5342850360840622,0.39103554619385394,0.9718779272464168,0.5382833109984537,0.975057677148452,0.3765110780551731,0.946774319369095,0.3492554407660313,0.43854949089024753,0.9634493767456594,0.5730187285867909,0.5721774476343469,0.4302166689072332,0.441032244079679,0.6214806753152994,0.5616870400803947,0.7147596506042105,0.8639546460780105,0.871548051758236,0.6454279308109427
549300C9KPZR0VZ16R05,0.18575643788712495,0.5861477756688345,0.35915892580484104,0.6139282990021947,0.6259215005833433,0.059069542942612345,0.5573468125692549,0.592317449730906,0.022937856938388734,0.7356667661083136,0.0937582521790521,0.5788986664619843,0.1751758873133238,0.191609629913079,0.10544578065799616,0.030341565240152957,0.03097193431436223,0.3585382102113623,0.23666859559375933,0.07136781938324109,0.418782645423824,0.09669718941267841,0.1786954313968546,0.27985024027965116,0.1568834174920103,0.1252055510902705,0.5858151209841196,0.650811924606219,0.3983883640433206,0.6714214136327942,0.6981290635961057,0.6001535883113701,0.4691677409331639,0.604656551094559,0.6147569244721094,0.08966113962503174,0.13810599317374703,0.9999999999999997,0.14521937989196265,0.3473790513968942,0.06724507538494172,0.09035438565662901,0.6700411859359394,0.5969414796064616,0.14947077063144104,0.4585472988558897,0.439332975397681,0.6398798319349432,0.5112535919413373,0.6499035790084086,0.5494945053590267,0.40769492844576,0.26411809296557637,0.4974371035939177,0.5886804466886052,0.33177750984214904,0.594486112170856,0.32513796301664843,0.2509919478168849,0.10842709699921387,0.7445710059673355,0.7701613981532024,0.8526529330283552,0.5767784429885244,0.06775251374138418,0.18362108945604116,0.1352365334781126,0.4701583224212871,0.16530041406933363,0.555694159885904,0.34113625652248225,0.12820455592545651,0.3394154685358829,0.24301361441773284,0.4343652225123262,0.2774569502690751,0.41733462030560403,0.02318735454889278,0.0790420691715349,0.5925866942203543,0.38723689330928734,0.2137454524620738,0.49935523057393383,0.02243161228403127,0.6736111855492599,0.7006541078592948,0.5926702485389463,0.5544931560754568,0.754462073626191,0.1737620432741177,0.6268794202411444,0.14678650531633305,0.6632207520070712,0.3546757121593279,0.8104871341677524,0.7458724478580798,0.0671862339707177,0.6390576678263329,0.5723241469442532,0.7252922372046544,0.6258116181212225,0.6144231158620168,0.6136401529936079,0.5579309058252674,0.18838577059120107,0.349688357813425,0.5240069966397171
