LEI_Code,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
391200EEGLNXBBCVKC73,5.25715258,2.3641082,838.24202975,2228.33288698,1232.50891512,631.11460784,469.61531949,1084.2940637,107.75693383,407.59812682000006,0.01551522,26823.90014383,2783.3390806400002,1017.52321698,0.0,23.83002678,397.35424148000004,199.90235656,71.96636541999999
3H0Q3U74FVFED2SHZT16,1045.7744613781886,129.91196230115054,2901.2929638369073,761.132521783391,51.04388453726864,1108.3224181540759,2609.589436505747,951.9340959029502,397.97811797398595,341.7069179189583,328.9381115007494,2157.184204172072,1318.3972800100041,495.1427992246115,0.92374465232614,16.5750364782391,64.39773656328155,52.5204079289644,866.5521691595794
3M5E1GQGKL17HI6CPN30,2071.917983023492,28.966061094506,4029.3127426369374,1601.3584197107511,207.2282063946704,775.8683468495741,3032.7355383773947,1513.4897093179106,249.25990924821332,249.64365813373604,394.1662821388835,27554.332396826027,2933.2784536208665,1581.0411629629118,35.3718583093192,859.5255288785538,444.9472467155424,46.4790576874102,290.6837557801336
485100FX5Y9YLAQLNP12,0.0,0.10236176,4.95976902,0.0,0.0,2.49991548,7.4660946,1.27028634,0.6473343,1.46881598,0.0,0.5632261,1.40781792,0.87209164,0.03671972,0.2881853,0.12862066,0.0289773,21.72408172
5299007QVIQ7IO64NX37,14.92863206,0.0001815,156.9682496,9.15057186,0.0,33.2302565,45.38063004,57.29910818,45.1785742,9.30278092,0.0,1270.3099632,570.45276744,830.4402669199999,0.0,2.80303558,0.03690926,0.0766582,428.48676138
529900GGYMNGRQTDOO93,1.436e-05,0.0,16.94481214,1315.37582552,3428.42711492,480.25395934000005,124.8771144,1289.52736952,0.0,231.1614247,103.32987754,108665.13158544,880.13927726,129.04804236,0.26463408,255.58257404,9801.058514639999,112.59497054,187.11008614000002
529900HEKOENJHPNN480,0.0,0.0,9.68040856,503.64252848,2000.11567495,277.81639448,0.0,163.4518205,8.5327543,27.00140148,19.19103726,36985.40537094,25.57842772,44.4141593,3.14412862,0.0,216.81015506,98.99785036,0.0
529900HNOAA1KXQJUQ27,1283.19583834,619.41905604,21961.904733540003,20468.85083835,1623.58877222,4866.963711259999,14172.33177533,6674.06486128,871.33996912,2881.877133,17.6079784,79872.86882176,3839.73847272,4947.329646460001,0.0,139.20305462,1434.0478999399998,219.43754184,13228.18973257
529900JG015JC10LED24,112.03937538,24.84531152,558.01429594,420.5382456,75.89177998,227.68399829999998,311.6741536,227.44799794,162.67937848000003,46.617502939999994,0.0,3167.33506578,196.35347422,207.11154094,0.0,11.79019062,154.27789012,136.10563416000002,29.1754286
529900JZTYE3W7WQH904,11.84235004,38.04925442,818.1887484399999,327.72994224,277.20033142,1467.41771492,2063.40565704,550.1467522400001,264.92476376,246.84100002000002,0.0,18495.54447098,1644.2629822,1190.57415984,0.0,101.3981332,323.51512886,172.77781233999997,257.3442452
529900ODI3047E2LIV03,12743.00793878,1486.3091281400002,40892.59572733,10263.080672510001,3106.37621635,11458.207154700001,21306.36552274,15108.60462085,3087.45873888,8654.16562941,14791.9205031,86904.38912702,5580.26646878,6640.37307331,494.4383974,711.11675597,2573.3645357799996,1597.5971473099999,613.68987687
529900OE1FOAM50XLP72,51.2120781855139,14.47075530116614,712.6521364288001,296.5575601155439,62.81769254306178,882.2474130737132,561.9763255590025,242.34827384187386,142.79951828394132,68.41458992190006,17.63409299240398,10369.300028522524,592.2775502728132,138.04012707820678,0.0,5.7449370921151,183.93942580507098,95.8687565208088,318.79181816625555
529900RWC8ZYB066JF16,76.65638948,8.35602962,215.03620284,213.95156315,27.90778871,540.05245803,924.41916365,584.00673783,1225.75307845,216.10438332,435.04045487999997,974.2477579900001,48.01952424,67.99382444999999,0.0,53.987357810000006,254.74678566,125.25541081,36.0678743
529900S9YO2JHTIIDG38,46.663482779999995,2.15703762,1201.8577117,775.84050141,617.25863512,580.67416456,778.7930691099999,384.29639840000004,366.6654907,423.74008303,453.01649132,5192.189165780001,299.33417978,345.65205642,1166.6348929199999,37.84586804,543.75865816,223.98815864,455.9515394
529900SSGT49ZZSWYE62,750.62276058,127.26336272,9923.1864668,373.223776,542.98652022,8250.32280819,57458.51270239,4328.34833364,981.27204405,2039.4156041400001,0.0,2087.58890779,6924.11248967,11307.29036267,0.0,680.9880902099999,1960.39764445,533.62938038,1951.8660618899999
529900SXEWPJ1MRRX537,46.55168714,5.30010786,1558.2293245699998,365.39397881,79.38458852,891.9210027400001,1404.42771911,155.62206294,269.15087217999996,154.05900788,66.14309214,14673.56321468,2141.22843423,574.94166219,30.13656212,4.74997382,124.9230978,70.8231983,62.742732540000006
529900V3O1M5IHMOSF46,0.0,0.0,707.89039048,0.0,0.0,79.10326452,256.62925326,2.9477193,166.27653032,744.00474274,0.0,68.55747686000001,119.76272776,187.5803794,0.0,0.0,90.04886588,133.1966842,1.5862646
529900W3MOO00A18X956,2903.243091558267,504.04630742120946,10545.479891020497,4249.170355700343,350.64794991995973,4134.132398729346,10643.484050812905,3104.4394885867887,2340.7181419109493,1254.0006314482225,938.0862388669332,4773.682766180578,2350.937439499731,1535.2421283416702,427.87847044522107,89.90913607553759,326.03352976738256,221.9370591870917,810.3442045472736
529900XSTAE561178282,575.3899002,179.49681568,8522.41396632,615.3158544400001,248.40013911,3916.8101469099997,4806.66646909,2715.47638865,891.3138829,484.19287132,38.711575159999995,15870.91953021,6489.54302756,909.1807769,0.03514046,32.1994278,166.63214197000002,136.34857504000001,968.00698719
5493000LKS7B3UTF7H35,851.3788213940543,846.8905390943587,11219.480525658244,1417.3101694835348,597.3215043726278,2985.144191594176,8251.74318482898,3165.3231742215285,798.0323480187628,1821.8411078895865,201.8659048157838,4657.221943285465,3082.264031775215,1412.4276071942095,11.897465054333722,77.42909082337408,738.3642198807238,385.93674799047506,96.97542323739464
5493001BABFV7P27OW30,263.544,89.294,3691.182,1262.576,144.54,1638.658,3194.224,1237.728,544.156,445.046,159.12,878.95,592.906,346.82000000000005,8.422,33.976,111.572,34.775999999999996,57.458
54930056IRBXK0Q1FP96,1232.708,193.05200000000002,7361.162888,2722.3059999999996,220.202,3689.3186240000005,5981.45611,3310.977348,2576.9324340000003,797.4549999999999,3779.905,5342.187,2088.5975660000004,996.745112,24.974,152.38400000000001,658.6399999999999,289.26,464.321
5493006QMFDDMYWIAM13,16517.107,20101.153,94073.324,25152.524,3298.741,37486.822,143486.158,29410.263,22228.596,25002.428,0.0,82404.80600000001,33776.547,26978.998,1406.208,3547.288,8064.469,2742.143,44328.183000000005
5493007SJLLCTM6J6M37,933.789,12.402000000000001,2354.5019999999995,2002.4660000000001,424.57800000000003,2245.3940000000002,1695.893,837.678,634.277,405.95900000000006,1917.3539999999998,1393.141,764.0550000000001,1019.057,260.48699999999997,65.867,322.938,93.14599999999999,295.683
5493008QOCP58OLEN998,0.2288895,0.0,205.34884012,52.743757,105.60196962,55.98700062,215.76785188,2.53628972,2.27300342,11.840014,0.0,52.90762158,54.22273674,12.88247076,0.61454402,0.77628586,12.664400500000001,66.27943167999999,0.0
5493009EIBTCB1X12G89,0.01094740558468,1.47640954316892,56.77107319752634,120.59354814816605,52.32654818846888,117.3033101782809,3.799174206280888,0.04986080260402,64.1335311925522,3.45130917948734,0.0,171.0397423235251,178.57721532316734,0.0,0.0,3.4060943389803,18.14245214089082,0.00066391489716,1356.3029736967226
549300C6TUMDXNOVXS82,364.2292196599824,13.3352213519939,372.8788198770914,14.89603018705422,20.74145493383572,664.6940611501365,330.2704785484226,236.78555408065233,95.97766273718196,40.00706360023308,21.41991907504593,2737.8554166150752,150.25565466200143,154.33918210021073,0.03632951868298,28.77245461445284,20.80550085497684,61.94940716278638,26.2414717247566
549300C9KPZR0VZ16R05,0.00053426,6.59080872019074,1075.353774209998,642.4580340598351,36.5894543799999,0.42545358,9.85072049999998,27.06782026,24.5394993,60.17441868,0.0,27.69422182,0.73599704,7.73751934,0.0,1.93306262,10.97915445997416,0.79263384,6.9230491
549300DYPOFMXOR7XM56,1754.56840562,4.29604254,548.2917082399999,28.71581882,39.460823919999996,1813.3476492999998,1544.7247892599999,323.50603316,692.05556148,319.12888648,507.04618966000004,1519.37715326,1504.9053638199998,917.7418313799999,0.11352832,23.0841167,731.4619428999999,113.77117728,354.56433294
549300GKFG0RYRRQ1414,10993.772784148026,4807.3697553762195,13584.980880138573,13363.830601715315,844.1949251763896,16574.859549790865,10109.878194262526,14674.297925049632,1818.4599217541931,5551.288054079167,0.0,43102.76851611801,19050.287838100456,6029.0457883307145,7.93527652203302,377.9581665469598,2441.006520765557,537.0475504668555,626.2902512146686
549300HFEHJOXGE4ZE63,0.0,194.86724536,0.0,826.74901088,0.0,51.71015861,0.0,9915.87949678,0.0,144.43977566,29.04742656,1361.08420284,0.0,117.15246596,0.0,0.0,12.3390168,0.0,0.0
549300L7YCATGO57ZE10,0.019852,0.0,0.34955400000000003,0.020576,0.008854,0.219724,0.8154459999999999,0.060884,0.092328,0.21294400000000002,0.0,0.8829480000000001,3.672866,0.536308,0.0,0.045425999999999994,0.013766,0.032696,0.020494
549300NYKK9MWM7GGW15,6555.945,12863.59,101126.29800000001,39916.34,5439.388,18542.475,77276.17300000001,46109.215,4865.606,33369.051,0.0,72852.4,17372.985,27595.09,2537.842,528.23,12315.475999999999,1603.328,2695.554
549300OLBL49CW8CT155,653.818,46.492000000000004,4093.373,284.86799999999994,301.08799999999997,2220.2430000000004,3550.7380000000003,1070.217,280.74199999999996,234.986,1121.274,755.204,915.17,759.398,261.024,60.968,144.52,67.119,76.58600000000001
549300Q3OIWRHQUQM052,1086.3233490219263,629.7670870759208,934.183520807806,901.0355317081404,213.419353922852,2583.1610785415496,549.2704887405453,2169.273897503063,127.28050690776959,468.80149241623985,1317.0237874012405,9547.456208120322,774.5676560057449,1035.1360563606404,0.0,55.14875626346699,146.86631543368946,135.9418845747602,5.00303865816044
549300RG3H390KEL8896,2077.2879562863036,94.95604883331677,3165.4226566899515,812.816992812838,177.51778123461634,1831.2413244068125,4598.520063010712,1786.4856233139699,773.8332862065563,35.374632273308855,357.94413350398645,132.91112139411237,2179.413318105722,566.3000728561572,476.0280468642304,2.12599389583536,52.90490184109464,861.467761346853,543.2688250467648
549300TK038P6EV4YU51,97.62,10.512,561.0899999999999,255.82999999999998,54.806000000000004,361.462,446.978,235.834,144.24599999999998,15.298,20.402,1119.2060000000001,204.42,315.46799999999996,0.0,4.696,125.77799999999999,29.259999999999998,11.088000000000001
549300TRUWO2CD2G5692,7199.1528339999995,2403.906194,108707.309613,21864.651422,4653.515777999999,28958.20729,79289.713194,21635.265400999997,9269.156226,15678.725512,8088.559863,82220.819473,37836.69976,10816.03874999998,1965.3829640000001,641.539086,3890.052802,2335.948278,3682.327542
549300U4LIZV0REEQQ46,147.162,19.236000000000004,3755.3810000000003,704.0629999999999,564.04,2514.115,1288.156,2198.4849999999997,379.502,360.57,4508.4220000000005,1574.216,1257.017,458.336,411.282,88.68299999999999,94.50300000000001,59.997,165.272
5UMCZOEYKCVFAW8ZLO05,530.659,823.2280000000001,8441.391,8316.831999999999,147.326,1190.194,6858.962,11108.845,4134.862,1237.6000000000001,1033.286,2422.3860000000004,726.798,552.194,6.02,36.594,265.274,28.490000000000002,842.994
635400AKJBGNS5WNQL34,1413.68009722,169.97236204,5632.0815009,9192.17182331,482.14663643999995,2665.37028308,3774.3131668200003,3182.71036452,4409.99998056,3150.83266801,0.0,12302.83079437,1210.9362477,1225.12319626,0.0,299.89342236000005,2635.77938514,831.58479362,1594.00085132
635400C8EK6DRI12LJ39,3553.49051434,258.10583722,8615.84587502,1112.54637786,191.71268694,769.25256945,4701.09126434,1814.58274119,3075.88449529,761.79456843,99.17472208000001,16303.28977707,1516.35528363,6247.85647341,0.0,856.32234136,2230.91436587,573.25709483,1796.62872351
635400L14KNHZXPUZM19,89.277686,23.547531999999997,921.301202,225.76489800000002,37.840848,837.9673,1822.417096,1006.59005,2305.948486,105.17825400000001,0.0,1831.36415,827.308534,122.325964,0.0,143.58306199999998,133.463274,44.151332,54.033446
724500A1FNICHSDF2I11,3.362528,0.0,132.02799600000003,1452.447196,1.742586,100.52115800000001,169.98255,18.249184,14.684211999999999,8.21749,590.1266939999999,571.484486,455.884826,50.106525999999995,0.0,4.122502,163.182268,67.112654,6.915026
724500JIWG886A9RRT57,0.0,0.0,154.47985666,33.03134026,7.8333333,4.0,30.74751552,85.66666668,2.62,89.04704128,0.0,42.26707224,73.46739768,138.88863836000002,0.0,4.0,45.75981444,4.13078758,50.07445338
7437003B5WFBOIEFY714,2538.94485892,254.47602616,7429.75924984,8484.81997588,852.1156534200001,3828.93082744,7226.716908689999,3820.20921065,567.33520326,2373.33945366,3903.55872922,31497.152000989998,3572.92640706,1833.26222317,203.39881616000002,58.285229879999996,668.02539393,328.50623258,159.22974248
7CUNS533WID6K7DGFI87,6807.897999999999,1197.1730000000002,52506.76,18901.84,3029.082,23133.650999999998,40291.618,27214.568,18814.246,10249.79,35473.585,31261.721999999998,17104.984000000004,14252.417000000001,1720.2939999999999,1364.3490000000002,3303.848,2156.753,5083.2970000000005
7LTWFZYICNSX8D621K86,949.4526940558646,4762.0335963202415,57325.1574407758,9214.394698460055,1358.1176999969205,9681.938082903775,46920.524080242714,9811.76392814043,7308.821921388628,19123.868043262017,110528.0203210115,106526.50404837212,20033.647935179903,17089.222942148313,1000.1942341540937,574.8093145750383,8262.943703187682,1564.1685551773346,39869.70168741679
7LVZJ6XRIE7VNZ4UBX81,17.70865,0.003512,160.00382100000002,14.677364,1.630004,145.380878,138.72742799999997,51.15444,32.845017999999996,67.12579,13.410824,550.123701,202.095938,37.25165,0.001316,5.713262,20.183024,55.752601999999996,40.284532
7V6Z97IO7R1SEAO84Q32,1851.58909180785,8.68874443364737,578.4141744898382,15.78799983100256,19.999547086906908,1222.7617397439672,663.5064207190826,1573.463793485148,123.98659605391012,54.82026515695628,388.45636545692565,5463.192575858711,309.0673955807164,330.5850860619364,0.0,16.55717410959481,43.954116354725564,42.4771088765896,12.799677214922461
815600AD83B2B6317788,867.105215,71.557018,15142.136448000001,485.31104200000004,678.605018,1431.173792,9036.005662,1282.984124,467.188862,495.008154,257.69320000000005,2591.365318,1146.39354,868.96507,0.000412,39.33487,328.325672,66.502872,418.899637
815600E4E6DCD2D25E30,3425.2980000000002,405.93800000000005,41817.647,3313.0280000000002,1855.378,10472.906,18589.889,4688.514,4499.932000000001,3795.721,485.799,10345.206999999999,8332.793000000001,3575.136,14.492,245.60399999999998,1790.484,950.328,535.078
851WYGNLUQLFZBSYGB56,1086.4786532599999,1650.66659396,67269.60480671,25177.69674507,5176.67109341,6795.20018041,28596.00804436,10236.00898636,1433.14646886,8158.45235918,0.0,27327.38349394,10551.139162340001,5432.74974724,39.911880159999995,339.8236513,2597.49190439,1216.9201546,7239.2041561900005
95980020140005881190,3630.3208560000003,50.426534000000004,8185.649165999999,714.5989730000001,586.688839,2146.911344,6713.444966999999,3076.002926,1742.950782,520.9545459999999,4859.518051999999,1731.329442,1657.6263,1194.499373,10.231232,368.77200200000004,449.153781,136.297785,392.742384
96950001WI712W7PQG45,202.850598,19.592827999999997,2162.808556,157.95121,131.93584800000002,3519.582944,33429.170084,1173.69103,434.86631,434.58713,54.244692,379.232362,1498.250314,3313.580906,441.785058,381.33353999999997,1042.824684,267.25772199999994,910.564692
9695000CG7B84NLR5984,28908.027454,1203.700978,38796.549536,9251.717156,2968.517642,32439.2457,51274.817568,21039.649158,15785.716858,8594.761738000001,36329.705812,208811.18334,57966.606176,23436.759213999998,362.358294,4628.373448,23907.51659,4102.32379,60614.988158
96950066U5XAAIRCPA78,97.41788572000002,26.50694334,2824.46597724,2385.39388392,387.76176155999997,2982.57781136,3125.83104824,3368.0333845000005,967.08077822,1648.2344321199998,1200.41620606,32315.46963752,6998.495591839999,2212.5807463399997,380.29774383999995,64.08491821999999,326.32088706,328.05677108,74.65502914
969500STN7T9MRUMJ267,498.37687332,251.56128954000002,11674.9679708,11224.111655659999,926.21386168,3505.78835274,9260.22113842,3097.3116036,5313.843839560001,5986.30908816,9909.26044834,24005.977301799998,12574.74627706,4379.41934332,0.0,375.86519652,500.52092958,642.34262258,559.70576842
9CZ7TVMR36CYD5TZBS50,33.26444476,62.66123686,894.7726671,138.49903118,36.102306,2448.672026,530.7441699999999,273.90496758,315.24005744,389.38003026,471.59938804,5234.80195558,894.15093018,139.14013214,5.662006,3.2624959999999996,86.62842736,11.684728,606.4096607199999
9ZHRYM6F437SQJ6OUG95,2780.71695839,701.95433932,19728.871710810003,4556.63392866,828.3976689399999,4451.56857747,19601.37872567,5770.7358574400005,1623.14282384,3777.29318119,1100.83672236,18214.98910725,10171.01017502,2887.01756066,19.81355534,88.25104902,1169.49007078,406.33287251999997,240.8985634
A5GWLFH3KM7YV2SFQL84,312.69562199999996,107.351864,8834.868224,4167.585368,2330.6306640000003,12876.413156,13059.348246,3541.561423,1935.105728,2149.853242,8244.65368,13484.225865999999,10961.20407299999,4012.806786,811.173542,245.208694,10096.629466,1523.570158,818.70408
AT0000000000043000VB,326.18758250999997,109.13827618,1107.56837949,633.82774741,142.53551048,2434.5741392,1963.2028516999999,602.61165581,2756.45069129,134.70939011000002,26.77611298,11871.7460796,1370.63040088,290.48159961,5.50511002,63.48312976,228.32168882000002,107.81247608,108.53002679
B81CK4ESI35472RHJ606,259.5159824,1326.4386675199999,34020.46520494,10755.638613129999,5571.0300854199995,5653.16920414,13479.83054726,7920.0247402,269.41980618,9735.895011249999,0.0,101944.33665935,17457.389916239998,8599.2999199,0.0,579.0984182,2633.53178914,599.0843229,5348.64477482
BFXS5XCH7N0Y05NIXW11,9052.645038,2188.823304,8972.3019,4210.034518,976.096998,5238.325432,11407.567159999999,14103.461866000001,1476.079982,9240.881338000001,31566.859775999998,19484.455434999996,8880.484948,6832.4914499999995,1.426568,107.69418999999999,3743.59897,393.072216,348.667954
DG3RU1DBUFHT4ZF9WN62,150326.226337,1559.28654,84027.234111,21084.737927000002,2884.686514,14951.472193999998,75615.22904,18180.934094,11825.236146,7213.226912,2790.1922839999997,41198.851852,10811.705907,14254.95857,0.0,1574.15803,12854.468561,2995.253226,3299.418624
DIZES5CFO5K3I5R58746,9.608318,293.526332,12703.592467999999,12880.908179,6651.162782,857.482532,4155.6135300000005,6025.711998,227.35807,5562.94713,0.0,67067.28354599999,3816.562278,5195.640616,2611.797026,708.941908,2935.6397180000004,255.418902,1005.414545
DSNHHQ2B9X5N6OUJ1236,2256.1653414800003,26.23041244,5929.06307061,24954.45521596,1278.96438006,2216.33563374,4018.0138031,4171.18300388,237.01252568,4642.095613900001,0.0,35879.807729320004,5905.974391670001,6444.7882789800005,3.668268,220.16662254,1032.48963856,532.67727436,934.3872639
DZZ47B9A52ZJ6LT6VV95,0.0,0.0,39.825632,33.875112,102.510316,327.027443,0.0,49.347828,110.858054,0.0,0.0,57767.620668,161.836008,93.766366,0.0,128.779154,783.033866,0.0,2.451992
EV2XZWMLLXF2QRX0CD47,21.036031130848208,0.0,0.45021486565288,2424.86725402592,2935.06480455747,589.593489256716,0.0,271.2313475979006,4.78415646166958,157.85338940474531,842.977452922442,23099.427868119943,1185.367435966446,900.790664154667,59.830141838245105,35.19439572960116,0.0,36.962327726192,0.00401991656573
F0HUI1NY1AZMJMD8LP67,263.222,1087.908,15858.718,2009.556,248.13600000000002,955.364,7987.966,4903.142,679.6,2731.7120000000004,74.46600000000001,8766.436,11223.214,9783.130000000001,5.164,32.302,180.99,296.072,2613.45
F3JS33DEI6XQ4ZBPTN86,3476.8914664692884,451.79088126317663,23730.418145695825,16166.793778585197,967.2013255281925,3514.384285560477,16944.356561700974,13046.230370340454,849.2547588032104,8809.982464899287,21905.331133180727,65988.72542412416,12636.648338222752,4438.571746916057,1228.727389943031,639.3221765576634,1655.760459695868,293.4474556138698,879.1397733817778
FR9695005MSX1OYEMGDF,12762.203792,5438.519523999999,48646.625758,28952.002538,4761.672927,38581.816953,77731.936176,21907.743653999998,25386.936909999997,20417.449383999992,67313.644081,271175.121893,48287.283862000004,30284.780142,812.8887420000001,3898.53973,19438.11096099999,4286.277006,6852.515196
FR969500TJ5KRTCJQWXH,83732.77183074,13175.8042312,138381.48173176,63591.3041399,6807.78266272,33954.73504932,127434.12525288,60449.6447421,26711.26792972,40805.01491152,65217.86460574,204492.1996058,54461.04692408,26050.65825528,5226.8133437,1212.3900594800002,12484.4662752,3712.92576602,13983.725735060001
H0YX5LBGKDVOWCXBZ594,0.5983689947517,0.0,0.0,7.3894711344368,0.0,238.47145184587,0.0,324.714715650652,0.0,0.0,94.4348136186246,29435.680652222632,51.960511909568,0.0,0.0,0.0,25.4804394204458,0.0,0.00102202485084
J48C8PCSJVUBR8KCW529,870.30954,207.50377600000002,11330.008192000001,1511.23595,663.161535,3371.342635,8065.950688999999,1352.1609349999999,2083.050158,642.528061,761.805125,5589.626273,2626.483659,1377.2565089999998,0.73897,93.203047,708.9118960000001,840.686534,801.13552
J4CP7MHCXR8DAQMKIL78,2609.775263,140.10382,22346.971699,1765.350446,1874.969538,5628.070750000001,15155.696156999998,2345.1117619999995,3443.7063630000002,2006.6408,735.172732,7172.849910999999,3129.108738,1883.1843959999999,0.792606,83.729812,1066.92794,393.973293,2070.656814
JEUVK5RWVJEN8W0C9M24,769.120566,50.380230000000005,9779.309054000001,6800.49974,172.03491200000002,2339.7418820000003,10011.70362,10723.641274000001,6319.477766,1308.638336,152.41053,5989.342323999999,941.001388,973.805748,1.465878,81.891614,1339.13942,1027.485114,199.339304
JU1U6S0DG9YLT7N8ZV32,810.88573046,181.4148665,7427.695354,498.5465808,380.76636454,3271.95092422,7513.96312307,2727.29665622,2375.46683006,861.54421088,379.87952778,3764.9547563,1470.75669234,1080.9397463799999,3.0822586,264.19074072,564.9040634400001,301.78542006000004,1067.9955894200002
K8MS7FD7N5Z2WQ51AZ71,10196.506000000001,9560.689999999999,103706.527,36265.102,2465.018,22422.12,76096.20799999998,25339.115999999998,18903.762,20207.346,22468.796000000002,25787.463,10890.78,11101.514000000001,571.376,1382.056,4624.18,1508.5520000000001,11486.366
LIU16F6VZJSD6UKHD557,2461.770695717675,22.875674048707097,7700.4542111420815,3943.807414901682,367.9846256738461,1759.9786176506786,5828.57180080284,2906.863486741533,607.9801806256612,2504.621609216037,101.2309320269672,57211.87507758037,976.9148100711702,1957.131514218123,1.9260924553338,31.69193319304638,904.3168596898493,431.1551774356973,610.6912398986708
LOO0AWXR8GF142JCO404,2718.085852,190.121646,13085.341897,752.621842,672.8858299999999,5789.75267,8928.040545,1646.66407,5778.734809,630.6888260000001,18.947754000000003,5797.577559,1487.7633270000001,899.076414,0.0,68.127886,697.7364379999999,352.893633,370.621221
M312WZV08Y7LYUC71685,2917.6212263939296,296.2226707935214,7679.217243080773,4624.243035930558,614.1692908087726,3538.705961512568,7872.06306912483,2885.8238909074466,837.4161395953879,2331.120351679897,2108.454851298612,72488.11770510912,2823.045619701243,1819.3546853272326,0.16202395370742,210.16902166599323,771.8062171982235,626.7017449423582,242.61606782397894
M6AD1Y1KW32H8THQ6F76,1051.8013779999999,480.971336,9030.289062,6957.871594,99.03583599999999,4045.385868,7063.71658,8206.337012,5926.279372,773.35908,1923.621908,2798.205838,611.3418320000001,917.779084,28.572648,79.58122800000001,1013.0703579999999,41.943334,555.35412
MAES062Z21O4RZ2U7M96,6834.9498022316275,884.8782676862039,30770.881172200305,7742.565233762682,2029.8331960232674,4913.200488817696,17384.845123222396,10206.041720691868,1646.8175351566074,5992.957352981533,7514.062478713016,82715.98639368163,12960.810262135925,5275.71345656556,413.2173408918486,295.97222541784356,1553.6533633033546,448.84000371000684,908.811704922997
N1FBEDJ5J41VKZLO2475,112.32253594,946.67460348,15072.40421033,2345.00000072,27.9859054,220.27126138,5502.0768976,1019.1630892999999,213.94829934,5033.14471928,2909.8318531,3395.90760438,2775.0721409199996,1609.0416498,0.0001347,0.42630808,136.8226957,6.17742354,120.919103
N747OI7JINV7RUUH6190,2180.040676,260.072382,26949.842625,2706.201938,1658.8905479999999,6080.991358,14347.448726999999,3404.898325,3349.850402,2248.680484,15.157782000000001,7431.827644000001,7210.8217540000005,2465.277166,0.0,96.58267,986.706296,470.04916000000003,2065.203448
NHBDILHZTYCNBV5UYZ31,1157.491010451711,257.2302219530794,6384.596677791227,1250.1299972188579,264.575885704032,6276.279601130391,4616.912408110151,827.6663255730489,4174.665634414383,183.65485793746916,5062.998402368441,138604.28618409354,4486.7148033912,1573.359723321222,0.4694052841699,225.79966267438203,342.9407011169412,766.1545122684237,3748.9001123222515
NNVPP80YIZGEY2314M97,5475.05165,200.03280999999998,24233.484665999902,1554.0445479999998,1226.958012,10935.64138199998,16506.985593999998,2804.049674,6006.34469,1255.5328960000002,4.40489,11688.92428,2897.4968959999997,2024.890996,0.18947,222.17434200000002,1745.408436,809.8183379999999,717.6067840000001
